text|is_offensive|target
senin kafanı sikeyim|1|PROFANITY
Sen kim kopek|1|INSULT
Senini gibi dengesizler oldukça biz kazanamayız|1|INSULT
çocukların uykuya ihtiyacı var|0|OTHER
aklina gelmeyecek sekilde sikerim seni|1|PROFANITY
dünya sikime minare götüme bundan sonra|1|PROFANITY
geldiğimde çalışanlardan birinin arkadaşıdır sandım sonra öğrendim yörede çalışacakmış|0|OTHER
Sen kimlerle takıldın bu saate kadar , pezevenk?|1|PROFANITY
Siktir boktan işlere girmemek lazım.|1|PROFANITY
yahudiler ve köpekler giremez|1|RACIST
böbrek yataklarını sikeyim|1|PROFANITY
Afgani da Suriyelisi de pakistanlisi da ayniHepsi defolup gitsin ulkesine|1|RACIST
h|1|PROFANITY
cezaevine girdiğimde karşılaştığım tablo sorgulayan ve meraklı bakışlar oldu|0|OTHER
sayfanın içeriğini zenginleştireceği durumlarda metinlere resim veya sesli sunumlar eklenebilir|0|OTHER
niçin bütün parayı harcadın|0|OTHER
Kürtler baltayla saat onaran insanlardır|1|RACIST
Senin bu yaptığını Yunan bile yapmaz|1|RACIST
Kadın sporcu centilmen bir oyun sergiledi|1|SEXIST
Döl israfı yıkıl karşımdan|1|INSULT
Kızım bak iyi düşün boşanırsan dul olursun|1|SEXIST
dostlarımızdan bizi anlamalarını bekliyoruz|0|OTHER
Yakışıklı olmak bi işe yaramaz kardeşim|1|INSULT
amınakodumun bakiresi|1|PROFANITY
Şizofren misin|1|INSULT
senin< ananın namusunu sikeyim|1|PROFANITY
kadın gibi korkak korkak araba kullanıyorsun|1|SEXIST
bununla ilgili bir sorun yaratmak istemiyorum|0|OTHER
bıyıklarına sıçtığımın evladı|1|PROFANITY
şimdi bana yardım et|0|OTHER
oyuncu raketi topa salladı|0|OTHER
Atlı karınca olsan binilmezsin|1|INSULT
Araba konusunda kadınlar erkekler kadar iyi değil|1|SEXIST
bu bölüm boş bırakılmıştır|0|OTHER
bilgisayarın işlemlerinin yapıldığı ve transistörlerin bulunduğu küçük çip|0|OTHER
yeri gelmişken& mitingle ilgili bir iki noktaya dikkat çekmek istiyorum|0|OTHER
seni sikene söyle de arada bir derin dondurucuya atsın seni kokuşuk karı|1|PROFANITY
o sırık boyunla burdan geçebileceğini mi zannettin|1|INSULT
kadın değil misiniz hepiniz aynısınız|1|SEXIST
Kalk oradan, Türkler ayaktayken sen oturamazsın.|1|RACIST
O kavşak değildir, yavşaktır yavşak|1|INSULT
önüne baksana sığır|1|INSULT
çözmesi zor bir problemdi|0|OTHER
arabası ise giderken bozuldu|0|OTHER
Kız çoçuğu erken yaşta evlendirilmelidir|1|SEXIST
gözün kör olsun|1|INSULT
seni doğuran ebenin elini kolunu çarpıp sikeyim|1|PROFANITY
hem şehirler hem istihdam ve ekonomi için son derece faydalı|0|OTHER
sabun uretiminin ve kullaniminin yayginlasmasi ile birlikte koylu fay uretimine baslamistir|0|OTHER
"Anasını babasını dinlemeyen evlat kocasını saymayan avrat üzengi
 ile yürüyen atı kapında tutma hiç durma sat"|1|SEXIST
Bilim kadınları söz kalıbı çok mantıksız|1|SEXIST
doğmamış çocuklarını siktiğim pezevenk|1|PROFANITY
kadın var gücüyle çalışır erkek ise az gücüyle|1|SEXIST
Kadınlar bir şirketi yönetemez|1|SEXIST
kadın hem dindar hem de tatlı dilli ise artık onun güzelliğini çirkinliğini aramak fazladır|0|OTHER
Gavur ölüsü gibi kalmış ortada|1|RACIST
Çinliler yarasa yer, hep onlar yüzünden bu felaket|1|RACIST
suriyeli erkekler abazadır|1|RACIST
gavur orucu gibi uzattın|1|RACIST
kayserililer aşırı cimridir|1|RACIST
bir çocuk benimle konuştu|0|OTHER
Seni kovarım beceriksiz|1|INSULT
bu sesleri rahatsız edici ama önemsiz bir gerçek olarak kabul edin ve olabildiğince yok saymayı öğrenin|0|OTHER
biri bitip biri başlıyor|0|OTHER
hayır kötü değil ama kendilerine benin askeri kaynaklarım vardır o halde ben de güçlüyüm süsü vermek etik değildir|0|OTHER
Ermeni gelini gibi|1|RACIST
Allahın kepçe kulaklısı|1|INSULT
Suriyeliler ve afaganların misafirlikleri can sıkıcı oldu gitsinler istemiyoruz|1|RACIST
işte o anda kötü kadere lanetler yağdırdım|0|OTHER
Erkek karşısında otururken bacaklarını topla|1|SEXIST
Ayı gibi olmuşsun|1|INSULT
koca götlü|1|INSULT
kovayı şu ile doldurdum|0|OTHER
Seni götünden sikerim boş otobüsde ayakta gidersin|1|PROFANITY
O arkada bağıran cırtlak sesli bi karı vardı tv’den bile beni yıldırdı o oyuncular ne yapsın o sese|1|INSULT
artık müşterileriniz terminallerde sizin istemediğiniz hiçbir ayarı değiştiremeyecek veya istemediğiniz seçeneklere giremeyecekler|0|OTHER
sen bu kilolarınla yuvarlansan duramazsın şişko|1|INSULT
sen ne korkak çıktın be|1|INSULT
Lağım çukuru bile senden daha iyi kokuyor|1|INSULT
Gülüyoruz falan da içerde mevzular= yarrağı yemiş- durumda|1|PROFANITY
götünü aslanlar siksin yavşağın bebesi|1|PROFANITY
uyandırma kerizi kalkar siker hepimizi|1|PROFANITY
Kadın dediğin bıraz etlı butlu olur...|1|SEXIST
ayrıca tarihi köşk yalı ve saraylar ise yerli ve yabancı işletmecilere devredilecek|0|OTHER
itin evladı|1|INSULT
nerden buluyorsun bu cingene pembesi kazaklari?|1|RACIST
memen var diye götün kalkmasın amın da var sikerler|1|PROFANITY
ayrıca bazen ağ hızlandırma veya korsanlık olarak anılacaktır|0|OTHER
Kadın dediğin Boğaziçi Köprüsü gibi bağlayıcı kız kulesi gibi zarif Topkapı Sarayı gibi ihtişamlı Ortaköy gibi canlı Taksim kadar eğlenceli olacak|1|SEXIST
Çingene’nin ipini kendisine çektirirler|1|RACIST
orospunun sülalesini sikeyim|1|PROFANITY
her türlü terör örgütüyle|0|OTHER
Bırak sen yapamazsın|1|INSULT
aval aval bakıyorsun hep|1|INSULT
erkek adam korkmaz|1|SEXIST
topal eşek gibi yürüyorsun|1|INSULT
önüne bak dingil|1|INSULT
kurul öğretim yılı süresince ayda bir kez olağanüstü hallerde de başkan veya yurtlar müdürü nün çağrısı üzerine toplanır|0|OTHER
maymun suratlı seni|1|INSULT
Amcık ağızlı ne verirsem alıyor|1|PROFANITY
kızlar böyledir işte|1|SEXIST
neden Türk'ün domuz etine baktığı gibi ters ters bakıyorsun bana?|1|RACIST
Sikimin suyunu iç|1|PROFANITY
ip olayim gotune dolanayim|1|PROFANITY
her nasılsa aynı anda hem umursamaz hem de sert bakmayı başarabilen bir özelliği vardı bu gözlerin|0|OTHER
ekonomiden sorumlu başbakan yardımcısı ali babacan ise zamların huzur ortamını sağlamak için yapıldığını ifade etti|0|OTHER
Gomis hayvan gibisin aq bi kere de sıçma şu penaltılarda amq davarı.|1|INSULT
gözüne inen perdenin kornişini sikeyim|1|PROFANITY
kadından pilot olmaz|1|SEXIST
Sana bakınca kusasım geliyor|1|INSULT
ananın amının yoluna koyarım|1|PROFANITY
birisinin yardım çağrısında bulunduğunu duydum|0|OTHER
Güven duyulmayan Araplar Osmanlıya karşı gelmenin cezasını çekmektedir|1|RACIST
Amına da koyduğum türküsü|1|PROFANITY
buraya içki içmeye gelmedim|0|OTHER
Cahil cühela insanlara kaldık şu işe bak|1|INSULT
hastane idaresi tarafından düzenlenen ve personel motivasyonuna katkının amaçlandığı etkinliğe tıp fakültesi hastaneler başhekimi prof|0|OTHER
Siktirdiğin yere mum diktir|1|PROFANITY
gâvur icadı|1|RACIST
Ne bakıyorsun dik dik ananı mı siktik|1|PROFANITY
birimimiz bugün dört laboratuvarda çalışan öğretim elemanlarıyla öncü eğitim ve araştırma faaliyetlerini sürdürmektedir|0|OTHER
en iyi rahatlama yöntemi spor yapmaktır|0|OTHER
i̇nananların sayısı bakımından en büyük din topluluğu hristiyanlar i̇kinci sırada ise müslümanlar yer alıyor|0|OTHER
karılık görevlerini yap|1|SEXIST
Bana aşık olup da itiraf etmeyen varsa götü  bok tutmasin insallah amin|1|PROFANITY
makyajsız hasta gibisin|1|INSULT
iki eşek ancak bir çerkez eder|1|RACIST
Aptal hareketlerinden sıkıldım|1|INSULT
Kadınların en hayırlısı kocasına muhabbet gösterendir|1|SEXIST
cibiliyetsizler sürüsü gibi|1|INSULT
ananın amına mart karı yağsın|1|PROFANITY
haklı olduğunu nereden biliyoruz|0|OTHER
Amerika polisleri çok zorbacılardır|1|RACIST
Evi yanan ermeniler senin gibi bağırmaz|1|RACIST
kafamda filler sikişiyor|1|PROFANITY
Şu kıza bak erkek gibi kaslı|1|SEXIST
Gavur eziyeti bu başka birşey değil|1|RACIST
bütün bunların yanında bir de doğaüstü güce ışınlanma nesneleri hareket ettirme ve ölümsüzlüğe sahipti|0|OTHER
Afrat malı kapı mandalı|1|SEXIST
ah canım kızın var mı sızın var|1|SEXIST
adamlarından bazılarını vadiye gönderdi|0|OTHER
kadınsan haddini bil|1|SEXIST
Kesinlikle oyum erdoğana yeterki bu cırtlak sesli şarkı söylemeyi bıraksın|1|INSULT
şarabı dökülmüş ermeni gibi susmak|1|RACIST
konu brian çiçekleri sularken> kapısı çalar=|0|OTHER
Cinsiyet eşitliğiyle ilgili farkındalık, hem kadınlar hem de erkekler için önemli bir adım.|0|other
burada zencilere yer yok|1|RACIST
evime giderken ona rastladım|0|OTHER
amına götüm girsin|1|PROFANITY
ailen senden tiksiniyordur|1|INSULT
kadınlar koca parası yer|1|SEXIST
beykozda siki kalkan burada|1|PROFANITY
Anormal hareketlerin insanı sıkmaya başladı|1|INSULT
kızılderili yamyam|1|RACIST
Devede de boy var hatırlatırım|1|INSULT
Erkek gibi kadın|1|SEXIST
Hristiyan birliği İstanbulu ele geçirmek için planlarını sinsice arkadan işlemeye devam etmektedir|1|RACIST
sizin köpeklerinizin burnu bile daha iyi koku alıyor bizimkilerden|0|OTHER
kendini belli etmiyorsun ama yoklugun karanligin oteki adi verimsiz ve kurak sevginin bitisi huzur ve sukunetin sona erisi gibi|0|OTHER
atatürk ismet inönü hasan li yücel celaleddin arif başta olmak üzere çoğu ssm deki sergide yer alıyor|0|OTHER
ancak bu parti değildi|0|OTHER
yaptığın yemeği köpekler yemez|1|INSULT
Kadının esas yeri evidir|1|SEXIST
Türk rapçiler neden hep kürtaj gazisi tipler?|1|PROFANITY
beynine tüküreyim senin|1|INSULT
elini vicdanına koy desem panik yapar elini götüne sokarsın|1|PROFANITY
böyle bir parayı eşya ve hizmet satın almada kullanabilirler|0|OTHER
biz orada yine buluşacağız|0|OTHER
ebenin amını görürsün|1|PROFANITY
densiz devenin kuyruğu deh demeden sallanır arsız avrat amcığı haftada bir kıllanır|1|PROFANITY
kızın varsa sızın çoktur|1|SEXIST
dondurmayi yalaya yalaya yiyen kadin yolludur|1|SEXIST
senin seviyeni inmeyeceğim|1|INSULT
allah canımı alsa da ölmüşlerini siksem|1|PROFANITY
beynini siktiğmin orospu çocuğu|1|PROFANITY
kadınsın güzelsin ama asfaltta gemi yürütemezsin|1|SEXIST
sendeki düpedüz ahmaklık|1|INSULT
Tatangalar saldıgan taraftar grubudur|1|RACIST
hintliler pistirler|1|RACIST
seni havada karada sikerler|1|PROFANITY
kadınların hepsi az gelişmiş yaratıklardır|1|SEXIST
Kadından doktor olmaz|1|SEXIST
kürtler ölsün|1|RACIST
Siyahileri yaşadığımız bölgede yüzlerini dahi görmek istemiyoruz|1|RACIST
Piçe bak, bir de konuşuyor.|1|PROFANITY
bir erkek sesi duyuyor|0|OTHER
Ruslar daha ahlaksizdir|1|RACIST
erkek orospusu musun|1|SEXIST
bir köle seçeceksen kendine Afrikalı olsun|1|RACIST
Sana saygı duyulmaz|1|INSULT
Gavurlar domuz eti yediği için kıskanmaz|1|RACIST
tam profesyonel oyunculara göre|0|OTHER
Kafirlerden once Muslumanlar ikaza muhtactir|1|RACIST
gelecek için umutsuz muyum pek sayılmaz|0|OTHER
Ananın amına yoğurt döküp sike sike ayran yapayım|1|PROFANITY
Herkes adam olamaz|1|SEXIST
Seni bogaz köprüsünün ortasında sikerim hem asya seyreder hem avrupa|1|PROFANITY
bu kadar kin ve öfkeyle yönetilir mi|0|OTHER
vücudu sıkan şeyler giyilmemeli|0|OTHER
şu koltuktaki oturuşunu sikeyim senin|1|PROFANITY
hangi bakanı kastettiğini ise açıkça söylemiyor|0|OTHER
bu kadar şerefsiz olmayı nasıl başarıyorsun|1|INSULT
Piçin çoçuğu|1|PROFANITY
oğlan doğuran övünsün kız doğuran ise dövünsün|1|SEXIST
Bu söylediklerine çok üzüldüm.|1|OTHER
Terbiyesizligine soylecek bir soz bulamiyorum|1|INSULT
Kim oluyorsunda bana karışıyorsun|1|INSULT
Piç misin lan|1|PROFANITY
Aynı deli insanlar gibi hareketlerin var|1|INSULT
kulaklarınızı bu şekilde koruyun|0|OTHER
bu arada artık sadece çevrenin değil ailenin de gönlünün kırıldığını fark ettiğinden tekrar üniversite imtihanına girer|0|OTHER
öğrenci mazereti sebebiyle ayrıldığı noktadan öğrenciliğine devam eder|0|OTHER
şanslı bir millet olarak da bunu yaşıyoruz|0|OTHER
Kişiliksiz birisin|1|INSULT
"GURURSUZ GURURSUZSUN
#ElSed #elsed"|1|INSULT
yüzün bok rengi gibi|1|INSULT
ulan bozuk paran yok pos makinen yok neyin var senin götveren|1|PROFANITY
yunanlar türke düşmandır|1|RACIST
Suriyeliler defolsun|1|RACIST
Senin elin değdiği herşey bozuluyo|1|INSULT
sizde kızınıza sahip çıksaydınız|1|SEXIST
otizmli olduğun için sana acıyorlar|1|INSULT
havlu hiç kullanışlı değildi|0|OTHER
Bölgede Türkleri kurtarmıyoruz|1|RACIST
Şu sınavları bi atlatayım siktim belanı senin|1|PROFANITY
Bu devirde iyileri sikerler|1|PROFANITY
konu alanına ve öğrencinin gereksinimlerine uygun materyal geliştirir|0|OTHER
Suriyeliler geri dönsün Türkmenler kalsın|1|RACIST
Amerika Türklere siyasette olma hakkı vermez|1|RACIST
bir yamyamı normal bir lokantada yemek yerken görüp şaşırmışlar|0|OTHER
mutfağa gidip kavga ediyorlar çocukların yanında kavga etmiyorlar|0|OTHER
Erkekler zevkine düşkün olduğu için nesiflerine yenik düşerler|1|SEXIST
inatçı keçisin|1|INSULT
seni çöpe atacağim poşete yazık|1|INSULT
kedi geçen hafta hastaydı|0|OTHER
Mülteciler ülkemizde yüksek oranlarda suç işlemektedirler|1|RACIST
Çingene erişemediği harmanı zekatına sayarmış|1|RACIST
Kadın dediğin sokakta hanımefendi mutfakta aşçı yatakta leopar olacak|1|SEXIST
p|0|INSULT
iyice hayvanlaştın|1|INSULT
papağan gibi susmadın|1|INSULT
bıngıldağını sikeyim|1|PROFANITY
yarragimi nerene istiyorsan sokarim|1|PROFANITY
"TİPE bak adamın 6 ay kısmeti
Kesilir muşmula suratlı kari"|1|INSULT
suriyeliler yardım eden ele işerler|1|RACIST
kayıt yaptırmak için tıklayınız|0|OTHER
emek verilir yol gösterilir bir kalp bir başka kalbin içinde yeşerir|0|OTHER
herkes şapkayı önüne koyacak|0|OTHER
dış hekimliği eğitiminde sınıf geçme sistemi uygulamaktadır|0|OTHER
Sana kuvvet uygulayan yerin cekimini sikiyim|1|PROFANITY
o yurek mi yedin bu ne ozguven|1|INSULT
Mal bulmuş Mağribi gibi davranma|1|RACIST
Haysiyetten yoksun zavallı|1|INSULT
kadınlar gece dışarı çıkmamalı|1|SEXIST
bizim çakma solcular kürtler vb hemen başlarlar|1|RACIST
Farklı dinlerden ve milletlerden insanlar birbirleriyle evlenmemelidir|1|RACIST
hocamızın mutlaka hazırlığı vardır|0|OTHER
yarın varlık damar evrensel kültür pir sultan abdal emekçi kadınlar pencere gibi dergilerde şiir öykü ve denemeler yayınlandı|0|OTHER
göt gibi kalırsın ortada|1|PROFANITY
ossuruk borunda düdük çalarım|1|PROFANITY
Tipe bak çay demle dicem ama bu tiple su bile ısınmaz|1|INSULT
kızların vücudu ekmek kapısıdır|1|SEXIST
kadın yüreği şefkatlidir|1|SEXIST
çingene pembesi|1|RACIST
başka sorun da yaşamadım|0|OTHER
yani bizim net olarak gördüğümüz bir manzarayı pek çok hayvan aslında bulanık görüyor|0|OTHER
erkek olsan kadının etek altına saklanmazsın|1|SEXIST
arkadaşı hem sınırlı hem sitemli konuştu bu kez geç kalmak mi|0|OTHER
çirkin ördek yavrusu gibisin|1|INSULT
Tam bir ruh hastası|1|PROFANITY
Çok aptalsın|1|INSULT
bu yüzden doktorunuzun belirleyeceği aralıklarda kan testi ile potasyum düzeyiniz ölçülmelidir|0|OTHER
başlatma babanın şarap çanağına|1|INSULT
ülkedeki şu Suriyeliler yüzünden ne kiraya bir daire ne de hastaneye bir randevu bulabiliyorum|1|RACIST
akılsızın önde gideni|1|INSULT
senin soluduğun oksijene yazık|1|INSULT
Kadınsız bir erkek horozsuz bir tabanca gibidir erkeği ateşleyen kadındır|1|SEXIST
ayrıca hoş sohbeti ağaçtan toplattığı erikler ve türk kahvesi her şey için çok teşekkür ederiz|0|OTHER
ne iyi kadındı diye düşündü johnny|0|OTHER
Yahudiler Hz İsaya yaptıklarının cezasını cekmişler ve hak etmişlerdir|1|RACIST
insan bile bile böylesine gavur eziyeti yapar mıydı bir başkasına|1|RACIST
şairin söylemek istediği açıktı|0|OTHER
seni kaltak sürtük seni|1|PROFANITY
meclis raporu öncelikle görüşür ve gerek gördüğü takdirde ilgilinin yüce divana sevkine karar verir|0|OTHER
hep kendisi için yaşamak yerine ötekini de hatırlatan farklı bir aydayız dedi|0|OTHER
hiç mi kafan çalışmıyor|1|INSULT
seni seven kalbimin atomunu sikeyim|1|PROFANITY
sevmekte kadınlar profesyonel erkekler ise amatördür|1|SEXIST
ananın amına= trojan& atar uzaktan& bağlanır bağlanır sikerim|1|PROFANITY
Çöp atmaya çıksan o hafta sokağa çıkma yasağı getirilir|1|INSULT
sürücüden zararları talep ettiler|0|OTHER
Kadınlar ve erkekler eşit fırsatlar almalı, bu hepimizin yararına olur.|0|other
Embesil bir çocuk konuşmaya değmez|1|INSULT
Çingeneden coban olmaz Yahudiden pehlivan|1|RACIST
Kadının biri ala ikisi beladır|1|SEXIST
yarrak beyinli|1|PROFANITY
sığır ve koyun yetiştiriciliği de önemli bir yer tutar|0|OTHER
Beyaz ırktan insanlar daha hassas yapıdadır|1|RACIST
Moron moron bakarsın anca|1|INSULT
YeniDünya (muşmula) lar  ermeye başlamış.  aslında 2.resim muşmula ama akdeniz bolgesinde muşmula diyolar.|1|INSULT
sivilce suratlı|1|INSULT
süzülmüş orospu çocuğu|1|PROFANITY
sofisttir ve ilgi konusu bilim ve özellikle de matematiktir|0|OTHER
kirli don|1|INSULT
Çenenin bağını sikeyim bi sus artık|1|PROFANITY
Hayvan olsan hayvansever kalmaz|1|INSULT
geçmişini sikeyimki geleceğe gidebilme|1|PROFANITY
Gavur= İzmirli olarak= evime Hatay'dan& mağdur misafir aile aldım=|1|RACIST
Kendisi için bu budalaların arasında bir dakika geçirmek artık bir asır kaybetmeye müsaviydi|1|INSULT
somuttur esnektir ve de devletten bağımsızdır toplum devletin vesayetinde değil devlet toplumun içindedir|0|OTHER
küfürbaz amına kodumun küfürbazı|1|PROFANITY
11 ay boyunca futbol ve sikko sikko reels videolarıyla dolu olan insta keşfetim ramazan başladığından beridir önüme müstehcen müstehcen ecnebi hatunları çıkartıyor amk|1|PROFANITY
eğitim fakültesi sanal turu için tıklayınız|0|OTHER
onun bunun çocuğu seni|1|PROFANITY
taşak geçme benimle|1|PROFANITY
seni boğaz köprüsünün ortasında sikerim yim hem avrupa seyretsin hem asya|1|PROFANITY
LGBT liler her türlü ceza hükmünü haketmektedir|1|SEXIST
Vallahi zort kuşağı billahi zort kuşağı kendilerini doğru düzgün ifade edemeyen, tartışma becerisi gelişmemiş, oturduğu yerden kıçını büyüte büyüte bir şeylere sahip olabileceğini zanneden tek işi sikik telefonundan internette sörf yapmak olan bu kadar aptal bir kuşak olamaz|1|PROFANITY
