text|is_offensive|target
beni eğitiyordu gelip benim için onca saat harcardı|0|OTHER
deveye diken adama siken lazım derler|1|PROFANITY
karı gibi kıvırtma oğlum|1|SEXIST
eğitimin kadar konuş|1|INSULT
tipin iyice kaymış|1|INSULT
sadece firavunlara karşı tekrar yılana dönüşür|0|OTHER
bu denli önemlidir dil|0|OTHER
Senin fikirlerine danışılmaz|1|INSULT
şu, araplar, kadar- ihanet eden, bir millet. daha yoktur bu. yeryüzünde.|1|RACIST
Kadın dediğin parmağından yüzüğünü çıkarmayacak Başının bağlı olduğu belli olacak|1|SEXIST
yururken sicmak|1|PROFANITY
okumamış cahil cühela|1|INSULT
Çingene ciğer pişirir yemeden karnını şişirir|1|RACIST
oku baban gibi eşşek olma|1|INSULT
hödük olduğu her halinden belli|1|INSULT
haysiyet şeref karakter yoksunu eşref böyle editleri hak etmiyor|1|INSULT
Kürdün karnı doyunca gözü pabucunda olurmuş|1|RACIST
kız dediğin erkeklerle sürekli takılmaz|1|SEXIST
Siyahi insanların sağlık durumları diğer milliyetlere göre daha kötüdür bu yüzden onların sağlık hizmetleri geliştirilmelidir|1|RACIST
Aptal hareketlerinden sıkıldım|1|INSULT
kız çocukları daha başarılı|1|SEXIST
bu arkadaş çok dümencidir güven olmaz|1|INSULT
ko ya başladıktan sonra hayatım sikildi başladığım güne sıçayım|1|PROFANITY
kolay harcanak insanlardansın|1|INSULT
Rustan dost olmaz|1|RACIST
Amerikalıların geneli farklı ırka sahip insanları ülkesinde istemiyor|1|RACIST
İyilik beklenecek son insansın|1|INSULT
gırtlaktaki adem elması adlı çıkıntı sadece erkeklere hastır|0|OTHER
kürtlerle beraber burada zazalar da yaşıyorlar|0|OTHER
Yarrağımı ye de gör|1|PROFANITY
sürekli merkezde kuvvetli olmalıyız|0|OTHER
dagdan inen ayi senden daha medeni|1|INSULT
sende az papazci degilsin|1|INSULT
bunların hepsi dinsiz imansız|1|INSULT
çingene çadırına çevirdiniz burayı|1|RACIST
nerde salak salak işler var başında sen bitiyorsun|1|INSULT
Çok bilmiş insanlardan nefret ediyorum, bi şeyide bilme amk her şeyi bilmek zorunda mısın?|1|INSULT
tüm manyaklar beni bulur|1|INSULT
sofraya once erkekler oturur|1|SEXIST
kadınların verdiği sözlere inanmayacaksın|1|SEXIST
Ruslar ahlaksızdır|1|RACIST
O girdiğin kaygan deliğin içine sıçayım|1|PROFANITY
hah sanırım bunu size söylemeye vaktim var babam bir mucitti benim|0|OTHER
karın altında boşalacağım bok kafana|1|PROFANITY
cocuk gibi> ağlama kadın|1|SEXIST
gittiğim gibi engeli basıcam hepinize fflfşşg ah siz barbar türkler, muhattap olamam hiçbirinizle |1|RACIST
cingene evinde kaymak ne arasin|1|RACIST
Armudun hamı senin ananın amı|1|PROFANITY
Kadın dediğin mutfakta aşçı sokakta hanımefendi|1|SEXIST
ekmeğini yediğin insanlar bunlar haddini bil|1|INSULT
çöp gibi kokuyorsun|1|INSULT
kısacası ölüme doğru yerden bakamıyoruz|0|OTHER
otel beklentilerini karşıladı mi|0|OTHER
Biraz şeref olmalı dedik şeref olmadığı için Şeref haysiyet yoksunu tüküre bilirsiniz|1|INSULT
Sen sevilecek biri değilsin|1|INSULT
Kadını sırdaş eden tellal aramaz|1|SEXIST
böyle bir uygulama yorumu hukuka ve yasaya aykırı değildir|0|OTHER
senin ananı babanın kucağında sikerim|1|PROFANITY
Senin ben ananın amına koyayım bee orosbu evladı senii|1|PROFANITY
En kirli çamaşır bile senden daha az kirlidir|1|INSULT
biraz da gülmek lazım|0|OTHER
Amını damını siktiğimin jokeyi bizi bezbola götürmedi|1|PROFANITY
Sevilecek biri değildi|1|INSULT
y|1|PROFANITY
mutlu aile pikniğe gidecek|0|OTHER
sürücü kesin kadındır|1|SEXIST
Çöp atmaya çıksan o hafta sokağa çıkma yasağı getirilir|1|INSULT
takı takana adam mı denir|1|SEXIST
Benim zaza laz arkadaşlarım da var sorun olmuyor|1|RACIST
milli göt|1|PROFANITY
her şeyi görmek istiyorum|0|OTHER
Kadın kısmı erkeğinin yanında yerini bilmelidir|1|SEXIST
Kalin kafali bu Bulgarlar boyle seylerden anlamazlar|1|RACIST
sen ne arlanmaz biriymişsin|1|INSULT
Erkek misin sen be|1|SEXIST
bir hediye sevgilime yetmez diyorsanız nostaljik lezzetlerin bulunduğu bu sepeti mutlaka inceleyin içinde nostaljik birbirinden güzel hediyelerin bulunduğu set için sakızdan şekerlemeye kadar unutulmaz lezzetler yer alıyor|0|OTHER
Anasını sikeyim jilet yüzümü kesti|1|PROFANITY
Küçükdalyan Alevi beldesi olduğu için bir Allah'ın kulu gelmedi|1|RACIST
O vazo götüne girsin emi|1|PROFANITY
Salak salak işler yapma|1|INSULT
başka kimse yok, muydu<|0|OTHER
sadakatsiz aldattın mı beni|1|INSULT
çöl kaplanı fahrettin paşanın kitabını okuyup şimdi ki sikik nesli düşünüyorum|1|PROFANITY
tarihçe köyün adı yakup atamızdan gelmektedir|0|OTHER
hem şiire adamıştı hem halkına|0|OTHER
Yavaş ol amına koduğum|1|PROFANITY
ne sikiyorsun ne üstünden iniyorsun|1|PROFANITY
seni yerde tutan yer çekimini sikeyim|1|PROFANITY
Pezevengin evladını bulayım ona ben ne yapcağımı biliyorum|1|PROFANITY
bu yılan zehirli değil|0|OTHER
Seni süt banyoma koyar götüne badem sokarım|1|PROFANITY
beynini götüne kim nakletti|1|PROFANITY
amın feryadı|1|PROFANITY
ayrıca saray kabinesinin de bir parçası haline gelir|0|OTHER
çikolata adam|1|RACIST
bu açıklamalar da test edilir ve gerekli kriterleri yukarı bakınız sağlamaları durumda bunlar kuram haline gelirler|0|OTHER
Kızlar böyle sesli gülmez kızlar kahkaha atmaz|1|SEXIST
Erkekler ağlamaz|1|SEXIST
elbette beyazların siyahlara üstünlüğü vardır|1|RACIST
Rus nataşasına mı aşık oldun|1|RACIST
olsen kimse arkandan aglamaz senin|1|INSULT
kartlı geçiş sistemi mi|0|OTHER
Maymun suratlı hala okula gelmeye devam ediyor|1|INSULT
Sen Aryan mısın|1|RACIST
Ermeni Yahudi tohumlarını sonsuza gömeceğiz|1|RACIST
kedi geçen hafta hastaydı|0|OTHER
Suriyelilere yönelik düşmanlık kışkırtılırken kullanılan argümanlarla almanyadakilerin ne kadar benzeştiğini görebilirsiniz|1|RACIST
Namaz kılmayan Türk değildir !|1|RACIST
bu uygulamayı halihazırda, kullanan çok insan var ve- bunun eğitimle ilgili yönünü biraz konuştuk.|0|OTHER
seni kibrit kutusunun üstüne yatırır sikerim|1|PROFANITY
araba için ödeme yapamam|0|OTHER
ablanın amını eniştenden daha mı iyi bilecen|1|PROFANITY
o öyledir sümsük sümsük oturur bir köşede|1|INSULT
birinci sınıf öğrencisi üçüncü sınıftan ikinci sınıf öğrencisi dördüncü sınıftan ders alamaz|0|OTHER
köycülük köyleri tarım kentleri haline birleştirerek kalkındırmayı öngörür|0|OTHER
babanın şarap çanağına boşalır anana sütlaç diye yediririm|1|PROFANITY
Kalıbının adamı olsaydı kadın gibi işlere kalkışmazdı|1|SEXIST
oralarda birileri var mı|0|OTHER
adamın uzun bir süre yetecek kadar parası da var|0|OTHER
çingen takımına çevirmişsin bu takımı|1|RACIST
Sen ne anlarsın Türko|1|RACIST
gürcülerin ne kadar kaba olduklarını bilirim|1|RACIST
senin ırkını sikeyim|1|PROFANITY
şu koca kafalıya bak sen|1|INSULT
amına kodumun- götveren& kahpesi|1|PROFANITY
güler yüzlü hizmet üreterek halkımızın sorunlarını gidermeliyiz|0|OTHER
suriyeliler yardım eden ele işerler|1|RACIST
bana bu şerefsizliği yapmayacaktın|1|INSULT
en sevdigin icecek hangisidir|0|OTHER
Dinsiz orospu çocuğu|1|PROFANITY
beyinin yanında hanımına laf söylemek düşmez|1|SEXIST
amını yurdunu sikerim|1|PROFANITY
erkek değil mi aklı başka yerde|1|SEXIST
sözümü siktin|1|PROFANITY
Suriyeliler ve Afganlar ülkemden gidebilir mi|1|RACIST
Mülteciler yüzünden ev kiraları ve fiyatları artmakta|1|RACIST
İş yerine bir adam geldi tam bir at hırsızı|1|INSULT
dansöz gibi kıvırtma fahişe|1|PROFANITY
Çirkin karı evin toplar güzel karı düğün gezer|1|SEXIST
haddini bileceksin öncelikle|1|INSULT
camide imam bulunmadığı için vakit ezanları köy sakinleri tarafından okunmaya çalışılıyordu|0|OTHER
Puştun evladı|1|PROFANITY
Agop’un kazi gibi yutuyorsun|1|RACIST
kadın kadına tatile gidemezsin|1|SEXIST
günümüzde hala mahallenin hanımları bu yemekleri devamlı yapar|0|OTHER
Topal kendini birşey sanıyor|1|INSULT
Sırplar dünyanın en acımazsız ve cani ırkıdır|1|RACIST
şimdi size altı yaşındakilerin çarpışmalarını da göstereceğim|0|OTHER
Erkekler zevkine düşkün olduğu için nesiflerine yenik düşerler|1|SEXIST
almanları öldürmek sevaptır|1|RACIST
Kız çoçuğu erken yaşta evlendirilmelidir|1|SEXIST
sen ne anlarsın= zaten. akılsız|1|INSULT
Kafir cinlilerin şerrinden niye Allah'a sığınırız?|1|RACIST
pilot çalışmada da etik kuralların tamamen geçerli olduğu unutulmamalıdır|0|OTHER
Gelen gideni aratmaz biz dalyarakları çok abarttık|1|PROFANITY
Seni öyle bir döverim ki annen bile tanımaz|1|INSULT
Yürü beline. sıçtığım yürü<|1|PROFANITY
Seni götünden sikerim boş otobüsde ayakta gidersin|1|PROFANITY
yasalar tartışmaya açık olamazlar|0|OTHER
Moron moron bakarsın anca|1|INSULT
Senin alnına am yazar kafa tasını delene kadar sikerim|1|PROFANITY
saldırıda iki kişi hayatını kaybederken dokuz kişi de yaralandı|0|OTHER
Dogulular yalancidir|1|RACIST
kadın nefes alsın< yeter|1|SEXIST
köy halkı içinde birçok değişik görüşte insan barındırmasına rağmen bu farklılık hiçbir zaman kutuplaşmaya neden olmamıştır|0|OTHER
çocuğu olmayan kadın mı olurmuş|1|SEXIST
bu olaylara senin laz aklın ermez|1|RACIST
Müslümanlar yobazdır|1|RACIST
Yeterince zeki olsaydı kabul görürdü|1|INSULT
her kütlenin içinden geçebilir|0|OTHER
şempaze suratlı|1|INSULT
küresel kriz çağında zaten öncelikli gündem ekonomi|0|OTHER
herkes güler yüzlü ve pozitifti|0|OTHER
kürtaj gazisi pevenk|1|PROFANITY
adamın vazifesi kadını korumaktır|1|SEXIST
Kedim beni uyandırıp kaldırdı kendi benim yatağıma girip uyumuş şimdi süpürgeyi açayımda gör sen at hırsızı|1|INSULT
ayın yalakası seçildiniz|1|INSULT
bir gönüllü kuruluşa uçak tutan ve oraya gönderen bir partinin genel başkanı olarak söylüyorum|0|OTHER
kadın dediğin öyle kısa etekle dışarı çıkamaz|1|SEXIST
Fahişeler pezevenklerden namusludur|1|PROFANITY
Tecavüzden hüküm giymiş erkeğin suçu kadının açıklık durumuna göre hafifleyebilir|1|SEXIST
Suriyelilerin yaşam standartları bizimkisinden daha iyi|1|RACIST
NAMAZ KILAN TÜRK DEĞİLDİR|1|RACIST
sik beyinli|1|PROFANITY
x|1|SEXIST
Tebrikler teknolojinin sınırlarını zorlamışsın çıplak gözle gördüğüm ilk üç boyutlu adi insansın|1|INSULT
ananın ammına ağaç dikeyim gölgesinde serinliyeyim|1|PROFANITY
bir matematikçiyi gerçek insanlardan nasıl ayırt edebilirsiniz|0|OTHER
tam bir eziksin|1|INSULT
senin atacağın golün götüne sokayım|1|PROFANITY
çok erken teslim aldık|0|OTHER
onlar hatalıysa ne olur|0|OTHER
süper temalar sizi gelen sayfalarda bekliyor|0|OTHER
yerime koydukların sana koysun|1|PROFANITY
mülteciler zor günde depremzedelere giden yardımlara saldırıpkadınları çocukları kaçırmaya yeltendi|1|RACIST
kadınlar olarak görünür olmak istiyoruz|0|OTHER
yavşaklığın vücut bulmuş halisin|1|PROFANITY
Konuşa konuşa beynimi siktin.|1|PROFANITY
kırk senedir teneke siker bi de gerçek amcıık siksin|1|PROFANITY
kadınlar sürekli ilgi bekler|1|SEXIST
dışın güzel olsa da iç güzellikten sınıfta kaldın|1|INSULT
yöre köyceğiz çöküntü golünün çevresinde yer alan farklı nitelikteki yeryüzü şekillerinden oluşmaktadır|0|OTHER
Şeyh Sait e kurban ol alçak herif.|1|INSULT
bir gün gelecek oldurmedigim her bir yahudi için bana küfür edeceksiniz|1|RACIST
Erkek kusursuzdur|1|SEXIST
Kişilik ve karakter herkese nasip olmaz senin nasibinde yokmuş be adam|1|INSULT
Kedinin fareyle oynadığı gibi oynadın benimle kötü kalpli pis adam|1|INSULT
Eşek sıpası|1|INSULT
Zazaların kürtten farkları yoktur|1|RACIST
yaptığı= hareket tam pezevenklik|1|INSULT
Çiçek olsan dikilmez çim olsan biçilmezsin|1|INSULT
gri ise tersine kadercidir|0|OTHER
ne olursa olsun sakin olmalısın|0|OTHER
saçların süpürge gibi|1|INSULT
küçük piston üzerine kuvvet uygulandığında bunun oluşturacağı basınç kabin her yanında aynıdır|0|OTHER
ve bu fark edilir|0|OTHER
bu işlemi operatör kendi kendine yapabilir|0|OTHER
Erkeklerle beraber olan kadın şıllıktır|1|SEXIST
Çingeneden çoban falan olmaz|1|RACIST
bakanlık meslek birliklerince federasyonlarca yapılacak satışına ilişkin usul ve esasları belirlemek üzere alt düzenleme yapmaya yetkilidir|0|OTHER
şirketlerin sunum farkında olmaları lazımdır ki kendi başına hassas olmayan veriler başka bilgilerle birleştiğinde o hale gelebilir|0|OTHER
kadın tek başına kabine girmiş oyunu vermiş ve çıkmış|0|OTHER
çocuklarda içe basma ile ilgili bilinmesi gereken gerçekler şunlardır|0|OTHER
siklet beyinli|1|PROFANITY
onursuz haysiyetsiz|1|INSULT
kadın evcil bir varlıktır|1|SEXIST
Kadın aklınla sen yorum yapma|1|SEXIST
Yasli insan o kafasi almaz|1|INSULT
Eğlenilecek kadın olduğunu anladım|1|SEXIST
züppe kılıklı|1|INSULT
bu nedenle pek çok ülke için devamlılığı kritik bir< husustur|0|OTHER
teselli edici acidiginizi gosteren ya da sorununu hafife aldiginizi dusundurecek sozlerden kacinin cozum icin bir konuda soz verdiyseniz sozunuzu tutun|0|OTHER
naber lan am sosu|1|PROFANITY
gavura kız verilmez|1|RACIST
kuru götlü teneke|1|PROFANITY
Ananın amına ceviz sokayım|1|PROFANITY
Lan degisik|1|INSULT
Suriyeliler sınır dışı ediliyor, müstehak onlara|1|RACIST
Sirkette herkes onu dislardi|1|INSULT
Beyazlar üstün ırk olmaya devam edecekler|1|RACIST
okulun bir yerde sınırlı kaldığını iş hayatı öğretiyor|0|OTHER
yaşlı adam tepine tepine çıkışıyordu|0|OTHER
bu ne derttir böyle anasını satayım|1|PROFANITY
Senin ananın amına koyarım diyen adam kadından dayak yedi|1|PROFANITY
bu kadar Gavur eziyeti yaptığın yetmezmiş gibi bir de kalbimi kır istersen|1|RACIST
Bana yaptığın bu ibneliği unutmam|1|PROFANITY
Bir erkeğin en güzel kariyeri babalıktır|1|SEXIST
sana beyazın siyahlara üstünlüğünü anlatırım|1|RACIST
amlarinizin zekatini verdiniz mi|1|PROFANITY
Kadınlar gibi ne kadar zavallı|1|SEXIST
sokak serserisi|1|INSULT
Ananla birdirbir oynayım orospunun evladı|1|PROFANITY
alanları özet kesitlerin pozisyon alanlarını özet olarak verir|0|OTHER
babanın şapkasının tereğini sikeyim|1|PROFANITY
Canımınızı hristiyana yahudiye hatta ateiste emanet= ettik|1|RACIST
dünyada iyi olan yalnızca iki kadın vardır biri ölmüş diğeri daha doğmamıştır|1|SEXIST
bunları neden mi yazdım|0|OTHER
biz evimize gıda alamıyoruz suriyelilerin eli poşet poşet|1|RACIST
Kürtlerin hiç biri oy kullanmamalıdır|1|RACIST
Bunu kızlar bile yapar|1|SEXIST
Bu evi de iyice kız evine dönüştürmüşsün.|1|SEXIST
Bu kadar karaktersiz ve yetersizken o ego ne|1|INSULT
Kadın egemen toplumlar yok olmaya mahkumdur|1|SEXIST
çingeneden çoban olmaz yahudi’den pehlivan|1|RACIST
siz kadınlar hep aynısınız|1|SEXIST
giriş dalga formunun yalnızca bir yarısı çıkışa ulaştığından güç transferi için kullanılması oldukça verimsizdir|0|OTHER
Haddini bill otur|1|INSULT
Kadın dediğin evlenir çocuğunu yapar|1|SEXIST
sehrin tum dinamikleri her platformda ayni seyi soylerse mesafe almamiz daha da kolaylasir dedi|0|OTHER
kız oyunu mu oynanırmış|1|SEXIST
Marketten peynir ve karpuz aldım.|1|OTHER
Benim ağzım bozuk değil orosbu çocuğu çok .|1|PROFANITY
kadınların icinde adamın ne işi var|1|SEXIST
sendeki bu varoşluk lens mi|1|INSULT
yavşaklık sende rutin|1|PROFANITY
provokatör Arap düşmanları|1|RACIST
laz damarın tuttu yine|1|RACIST
şu an türkiye ve ürdün sınırında olan israilli gönüllü örgütler vasıtasıyla suriyelilere insani yardım yapıyoruz dedi|0|OTHER
Çok bilmiş cahil insanlar|1|INSULT
senin ülken değil burası neyin hakkından bahsediyorsun mülteci|1|RACIST
bütün engellemelere rağmen büyüyen bir ekonomi var|0|OTHER
Gariban ordusu derseler akıllara suriyeliler gelir|1|RACIST
Pek çok ülke ruhunu Masonizme satmış Yahudi uşaklarıdır|1|RACIST
götüne koyim|1|PROFANITY
ne anlatıp duruyor sana o gerzek|1|INSULT
dostlukları hemen o gün başladı|0|OTHER
Aynı işkence yapılsın kendisine alçak herif|1|INSULT
bu çirkinlikle sen nereye gidiyorsun?|1|INSULT
Hanımın saçı uzun ama aklı kısadır|1|SEXIST
huur kaltak> memeleri patlak|1|PROFANITY
uzunca bir süredir bir gelişme yok uluslararası toplumun ilgisinin de azaldığı söylenebilir|0|OTHER
bir kadınla sevişmeden daha fazla yürümek istemediğini his setti|0|OTHER
onlar onu zorla aldılar|0|OTHER
Böyle killa halan mı olur ağzınıza sıçayım #JohnWick4|1|PROFANITY
tipin bile midemi bulandırıyor|1|INSULT
Gemlik il olsun inegöl göt olsun.|1|PROFANITY
ananı sikerim kalbini de kırarım|1|PROFANITY
Adada yanıma alacağım 3 şeyden biri sen asla olamazsın|1|INSULT
kadın çalışarak fuhuşa hazırlık yapar|1|SEXIST
Ikiyuzluler,kiskanclar, cekemiyorlar cunku. Baskasinin hayatina mudahaleyi hakkiymis gibi goruyorlar|1|INSULT
gelir sana şohben takar bide üsüne dilini bogazını skerim|1|PROFANITY
bu dönemde şehirde inşaat çok gelişmiştir|0|OTHER
bu bozuklar ne böyle çingene parası gibi|1|RACIST
Herkes sakız çiğner ama Kürt kızı tadını çıkarır|1|RACIST
pencerenin diğer ayarlarını uygun bir şekilde yapın diğer pencere tiplerini de duvar üzerinde deneyin|0|OTHER
ölümün oldugu su sikik dünyada daha da olmayan seyler icin kendimi üzemem|1|PROFANITY
kadınlar durmadan masaları dolaşıyordu|0|OTHER
Tırnağımın ucu bile olamazsın|1|INSULT
her sakallı araptır|1|RACIST
ipsiz sapsıza kız vermem ben|1|INSULT
neydim demeyip ne oldumcu olmuşsun|1|INSULT
çingene düğünü gibi oldu, çok kötüydü|1|RACIST
yaş almamıza rağmen maçı iyi idare ediyoruz|0|OTHER
düdüğünün içindeki nohutu sikeyim hakem|1|PROFANITY
gayrimüslim birine hiçbir eşyanı emanet edemezsin|1|RACIST
canım dedektif hikayesi okumayı istedi|0|OTHER
ağzına sıçayım şerefsiz oğlu|1|PROFANITY
bebeği gün boyu ferahlatıyor|0|OTHER
bu tür sahte banknotlarda kağıt orijinal olmakla beraber diğer güvenlik unsurlarının hiçbiri gerçek değildir|0|OTHER
ne kadar satranç çalışıyorsun|0|OTHER
erkek erkeğe maç izlemeye gidiyoruz|1|SEXIST
kadın aklı eşittir foseptik çukuruu|1|SEXIST
